specObjID,ra,dec,z,class,zWarning
2415079285220993024,223.9477,24.901068,0.01659045,GALAXY,0
2645884085699897344,155.95925,26.217347,0.01659204,GALAXY,0
2357751017770084352,204.9234,30.284068,0.01659235,GALAXY,0
2849757194528778240,245.945,11.7398,0.01659688,GALAXY,0
940274345551357952,169.10057,5.731327,0.01659817,GALAXY,0
1573049897710544896,223.87769,41.457644,0.01659933,GALAXY,0
1626991112579213312,175.35387,41.872758,0.01659983,GALAXY,0
2375737647168514048,200.92323,31.646314,0.0166004,GALAXY,0
389574315433027584,244.9919,-1.1747438,0.01660133,GALAXY,0
2649265359319754752,157.34609,26.07045,0.01660203,GALAXY,0
2965695190368544768,34.770121,-0.023997939,0.01660244,GALAXY,0
2356621543896803328,198.02196,34.256432,0.01660304,GALAXY,0
530438251501086720,137.43954,1.7940093,0.01660349,GALAXY,0
9588354784727160832,232.03514,43.006424,0.01660362,GALAXY,0
2191139539882371072,147.51675,31.74502,0.01660439,GALAXY,0
389602078101628928,244.49182,-0.47056697,0.01660742,GALAXY,0
2169688890795911168,124.80317,20.510739,0.01660758,GALAXY,0
642967775119173632,146.90065,3.2837393,0.0166077,GALAXY,0
2344234438180759552,124.24038,20.252888,0.01660991,GALAXY,0
3105282321612302336,212.53039,17.658086,0.01661028,GALAXY,0
2522048016181913600,194.47652,27.490639,0.01661109,GALAXY,0
1356722626680088576,121.17231,24.870805,0.01661198,GALAXY,0
1389446567529834496,144.74662,6.9554411,0.01661246,GALAXY,0
3121150748402935808,213.99035,20.745684,0.0166141,GALAXY,0
2744958059703986176,139.90957,13.853431,0.01661651,GALAXY,0
9234708688362821632,205.13779,55.432167,0.01661699,GALAXY,0
1976056922775775232,174.05383,15.73314,0.01661773,GALAXY,0
2283377851690412032,206.81097,34.134724,0.01661952,GALAXY,0
837790514735507456,348.09455,14.50629,0.0166204,GALAXY,0
2169674597144750080,125.06237,21.060082,0.01662069,GALAXY,0
2523287446469240832,195.22692,28.007637,0.01662251,GALAXY,0
585589211101423616,188.20739,3.2999091,0.01662258,GALAXY,0
1193600180524443648,119.04545,30.212803,0.01662313,GALAXY,0
1067499112590501888,160.81566,58.476229,0.01662425,GALAXY,0
2403880203077052416,216.58249,25.400825,0.01662441,GALAXY,0
1453608568803584000,225.28128,41.178788,0.01662501,GALAXY,0
1691142129893533696,23.716534,-0.648433,0.01662528,GALAXY,0
2472562841257797632,239.10695,16.446876,0.01662622,GALAXY,0
536046866857486336,143.64388,0.089198168,0.01662895,GALAXY,0
2848541672831215616,246.29535,11.880133,0.01662944,GALAXY,0
501150559416379392,129.58208,51.531197,0.01663235,GALAXY,0
8724819240526567424,0.706111959999987,31.482412,0.01663286,GALAXY,0
499943845572667392,128.34445,52.532271,0.01663383,GALAXY,0
532589720962623488,140.14319,1.5511205,0.0166349,GALAXY,0
2369068016093652992,201.06591,31.345135,0.01663604,GALAXY,0
596806974088177664,206.60031,1.5787806,0.0166361,GALAXY,0
2838563066075965440,240.0651,15.769222,0.01663701,GALAXY,0
483043526163064832,27.32346,13.466655,0.01663708,GALAXY,0
819803333651884032,318.10288,11.408724,0.01663857,GALAXY,0
620536633485191168,136.21687,50.864425,0.01663956,GALAXY,0
8634613369956227072,351.14507,23.989423,0.01663961,GALAXY,0
1146321730889869312,182.41571,56.156663,0.01664163,GALAXY,0
1874686891618494464,49.306724,41.435512,0.01664257,GALAXY,0
5762592216033024000,28.556562,18.097953,0.01664268,GALAXY,0
9834844124616087552,29.138876,5.2141879,0.0166459,GALAXY,0
511298227694233600,36.946065,-8.6260969,0.01664599,GALAXY,0
541691752742938624,148.12364,2.1544527,0.01664601,GALAXY,0
2374533407074969600,205.38902,32.432629,0.01664651,GALAXY,0
2399330148949190656,216.41421,25.378348,0.0166466,GALAXY,0
1477344551667525632,179.59701,57.592793,0.0166484,GALAXY,0
501125820404754432,128.79252,51.630867,0.01664943,GALAXY,0
1920925486553262080,214.28432,13.684934,0.01664964,GALAXY,0
9595050535209424896,225.52036,42.182564,0.01665064,GALAXY,0
5325529743566854144,172.4486,1.1388267,0.01665202,GALAXY,0
316522486680283136,172.44999,1.1377897,0.01665464,GALAXY,0
4762804088051357696,24.405636,0.041605,0.01665628,GALAXY,0
8732668109633378304,348.11183,34.877237,0.01665739,GALAXY,0
780265440810133504,16.109223,-0.65964253,0.01665775,GALAXY,0
2357798571647985664,206.62195,30.40465,0.01665792,GALAXY,0
2584019513687173120,146.4002,21.464879,0.01665856,GALAXY,0
2375810214935947264,203.56228,31.424988,0.01665907,GALAXY,0
484209834078529536,27.389671,13.233347,0.01666071,GALAXY,0
1875792725689788416,50.240836,41.506344,0.01666073,GALAXY,0
837778969863415808,347.86387,14.841215,0.01666153,GALAXY,0
1369235619414304768,148.01676,40.858183,0.01666156,GALAXY,0
2444410396170283008,237.2118,21.303505,0.01666472,GALAXY,0
639605193146656768,140.35872,3.9189992,0.0166654,GALAXY,0
1767773407492990976,250.38975,22.813072,0.01666564,GALAXY,0
3108704001982490624,217.05878,17.317919,0.01666581,GALAXY,0
609183075846350848,113.61904,31.519031,0.01666594,GALAXY,0
8338688877519984640,204.95359,47.553258,0.01666615,GALAXY,0
1389427051198441472,145.12835,7.4894263,0.01666655,GALAXY,0
11541621522641999872,196.68468,35.102988,0.01666689,GALAXY,0
1467116074385303552,142.56164,8.283093,0.01666694,GALAXY,0
2844155182953031680,241.85459,10.425806,0.01666819,GALAXY,0
1193589735163979776,118.63758,29.710783,0.01666828,GALAXY,0
2901570022566553600,140.21144,13.191141,0.01666837,GALAXY,0
425644626616018944,341.19523,-0.087071502,0.01667217,GALAXY,0
2004106284068005888,122.27395,50.20189,0.01667356,GALAXY,0
1944552349162825728,238.18612,8.3645434,0.01667572,GALAXY,0
1917580228415219712,212.08443,11.608594,0.01667645,GALAXY,0
1181085266228570112,226.63626,46.618345,0.01667695,GALAXY,0
12718326017741314048,347.39369,4.5577282,0.0166775,GALAXY,0
1058506760802822144,146.03152,42.430511,0.01667833,GALAXY,0
10543109925529475072,112.51327,34.028443,0.01667978,GALAXY,0
12836585641241499648,200.42001,31.34561,0.01668225,GALAXY,0
1118124755833088000,144.87223,6.2292517,0.01668344,GALAXY,0
862549042624751616,137.63177,50.436225,0.01668355,GALAXY,0
8699980999302600704,18.802887,30.197901,0.01668379,GALAXY,0
2921841720477902848,180.58556,17.795329,0.01668504,GALAXY,0
8693105190050748416,15.250413,29.945981,0.01668674,GALAXY,0
1816206894126098432,184.31894,12.795225,0.01668982,GALAXY,0
2087576816788203520,246.64193,20.811659,0.01669081,GALAXY,0
8694302026325317632,15.345617,31.043952,0.01669199,GALAXY,0
7044901782544472064,12.825063,30.448877,0.01669425,GALAXY,0
2988234356134275072,203.79174,21.178521,0.01669589,GALAXY,0
9585982312740575232,229.84149,45.877835,0.01669599,GALAXY,0
1003245579825866752,119.68078,32.861598,0.01669723,GALAXY,0
1466035799395952640,140.45752,9.5380468,0.0166982,GALAXY,0
1084293606556067840,162.95277,47.502025,0.01669909,GALAXY,0
2433217648062916608,231.70908,23.604172,0.01669988,GALAXY,0
1488505144613038080,205.14234,55.430311,0.01670003,GALAXY,0
2841874245846329344,240.97165,14.510548,0.01670049,GALAXY,0
751141575286876160,33.365766,-7.6972332,0.01670082,GALAXY,0
862526227758475264,137.38726,50.28186,0.01670313,GALAXY,0
2341987036279367680,118.2585,16.691023,0.0167039,GALAXY,0
1466040472320370688,140.41586,9.1587778,0.0167058,GALAXY,0
2161731450150348800,118.86137,17.060286,0.01670651,GALAXY,0
8689700002573080576,12.889038,29.726404,0.01670673,GALAXY,0
7692182905976805376,190.94977,54.895977,0.0167069,GALAXY,0
395324211524036608,255.9023,62.025617,0.01670695,GALAXY,0
2374693111138904064,205.50298,33.162386,0.01670804,GALAXY,0
8884542258604693504,30.605352,-4.1870269,0.01670871,GALAXY,0
821991635763095552,320.45351,10.656079,0.01670922,GALAXY,0
1874624494333618176,50.852275,40.355133,0.01670977,GALAXY,0
2821505511537534976,175.8433,18.546657,0.01671154,GALAXY,0
2342017547727038464,119.05863,17.021036,0.01671248,GALAXY,0
8885779758958532608,27.796847,-3.5048115,0.01671301,GALAXY,0
2522177758553991168,194.91587,27.576482,0.01671366,GALAXY,0
1435677462628427776,144.56534,37.647218,0.01671416,GALAXY,0
586605710238836736,190.66967,1.3458014,0.0167145,GALAXY,0
2718090126575036416,171.82246,59.623021,0.01671501,GALAXY,0
8563810587657918464,350.65384,23.376444,0.01671555,GALAXY,0
5859234343768315904,241.84136,10.366141,0.01671596,GALAXY,0
1874664901385938944,50.259318,41.409476,0.01671621,GALAXY,0
819781618297235456,318.00539,11.495658,0.01671854,GALAXY,0
4590455638350649344,318.9425,4.6554972,0.01671869,GALAXY,0
12999691594101970944,359.47355,10.71702,0.01671891,GALAXY,0
2032260117101045760,209.54203,6.4916933,0.0167192,GALAXY,0
761231518868727808,343.18862,1.0837944,0.01671943,GALAXY,0
12780116922206541824,155.04464,27.820134,0.01671998,GALAXY,0
3142557140737091584,225.09077,20.505552,0.01672008,GALAXY,0
1848808788279191552,209.2223,36.38442,0.01672088,GALAXY,0
1647338399901706240,202.61411,47.248038,0.01672092,GALAXY,0
12739731859480795136,318.54665,4.1705907,0.01672225,GALAXY,0
2191044707004475392,147.1925,31.196715,0.01672317,GALAXY,0
2369063343169234944,200.83391,32.063479,0.01672368,GALAXY,0
3121130682315728896,213.28597,20.416274,0.01672434,GALAXY,0
1346579358092912640,144.50272,6.9243877,0.0167277,GALAXY,0
1945683461163476992,240.33325,8.8359446,0.01672787,GALAXY,0
532693075055634432,140.12501,1.848748,0.01673177,GALAXY,0
1920949675809073152,214.68086,13.585921,0.01673188,GALAXY,0
1639396078530881536,190.87992,41.522748,0.01673611,GALAXY,0
2900339119299258368,138.30708,11.771323,0.01673694,GALAXY,0
2838518260977133568,239.10421,15.755653,0.01673727,GALAXY,0
532705994317260800,140.80567,2.6013389,0.01673774,GALAXY,0
12434514580214142976,27.513556,16.442674,0.01673812,GALAXY,0
8698966974737438720,21.687578,34.369671,0.0167383,GALAXY,0
2826031096330741760,177.81875,24.329479,0.01673871,GALAXY,0
1369246889408489472,148.14274,41.368647,0.01674118,GALAXY,0
1168738573973743616,191.4373,54.842843,0.01674135,GALAXY,0
819801134628628480,318.02639,11.345358,0.01674322,GALAXY,0
2412978392908457984,223.89852,24.501088,0.01674446,GALAXY,0
820892673924687872,319.1941,11.540046,0.01674447,GALAXY,0
9562272993553700864,225.51651,42.179622,0.01674502,GALAXY,0
2739328281332443136,135.65712,13.073259,0.01674908,GALAXY,0
397581509030078464,257.91741,59.995622,0.01674916,GALAXY,0
541690928109217792,148.11183,2.278922,0.01675018,GALAXY,0
631787116405221376,163.07419,61.379615,0.01675058,GALAXY,0
6892831352493987840,347.31566,19.887821,0.01675181,GALAXY,0
2848527104302147584,246.56444,11.739889,0.01675267,GALAXY,0
1918572252362729472,211.41689,13.374997,0.0167539,GALAXY,0
514606108308957184,43.097469,-8.5104218,0.01675487,GALAXY,0
2645873365461526528,156.44875,26.570731,0.0167551,GALAXY,0
2900459515822499840,137.34426,12.008668,0.01675543,GALAXY,0
9432892629354567680,200.01518,43.091205,0.01675566,GALAXY,0
1059615618933745664,147.62286,44.46259,0.01675574,GALAXY,0
8598523543398144000,29.625441,22.117698,0.01675774,GALAXY,0
2842928677514143744,241.99415,10.772091,0.01675914,GALAXY,0
939085223558146048,142.29883,46.696468,0.01676036,GALAXY,0
2646039941473134592,156.09857,26.945908,0.01676174,GALAXY,0
2400492602148284416,215.54726,23.378083,0.01676186,GALAXY,0
1888214460938610688,226.36878,43.109945,0.01676293,GALAXY,0
1444541171689875456,204.56411,47.104555,0.01676322,GALAXY,0
1866905377380001792,247.39599,21.797647,0.01676361,GALAXY,0
819754405384448000,317.50219,11.510659,0.01676523,GALAXY,0
1453664643896600576,226.4868,42.226207,0.01676608,GALAXY,0
3121131232071542784,213.3064,20.423822,0.01676608,GALAXY,0
8644786325625788416,14.849345,23.981539,0.01676675,GALAXY,0
3105367533763454976,213.07011,18.29946,0.01676689,GALAXY,0
2844133467598383104,241.74146,10.751174,0.01676809,GALAXY,0
821992735274723328,320.23502,10.798152,0.01676813,GALAXY,0
2172004462753769472,128.87577,23.676209,0.0167682,GALAXY,0
307533984877799424,158.93193,0.0085622256,0.01676873,GALAXY,0
2830634476722219008,178.89639,25.889454,0.01676973,GALAXY,0
1917490343339649024,209.95053,11.32603,0.01677035,GALAXY,0
5843563005225490432,245.46848,38.92828,0.01677111,GALAXY,0
445892127705032704,16.236571,-0.90604725,0.01677198,GALAXY,0
2004106558945912832,122.26176,50.178698,0.01677579,GALAXY,0
1639378211466930176,190.90956,41.926093,0.01677615,GALAXY,0
797293026308286464,43.953658,1.0794068,0.01677653,GALAXY,0
8737246195939039232,356.5627,33.358698,0.01677707,GALAXY,0
2445586610025162752,238.88178,19.453425,0.01677733,GALAXY,0
2032262041246394368,208.93007,5.7813665,0.01677793,GALAXY,0
449290993041172480,21.134211,-1.1988872,0.01677802,GALAXY,0
8667417585724446720,356.7576,29.480443,0.01677859,GALAXY,0
531440181991991296,139.39555,-0.58265432,0.01677898,GALAXY,0
7699132919026309120,182.89449,57.743642,0.01677926,GALAXY,0
7309350273419597824,203.7262,31.392076,0.0167804,GALAXY,0
9862967975052859392,19.027971,3.59639,0.01678106,GALAXY,0
784813020432852992,22.00774,-0.66919985,0.01678275,GALAXY,0
4894409863281793024,29.797542,-3.1524069,0.01678415,GALAXY,0
2413948704974202880,223.02371,22.257716,0.01678464,GALAXY,0
7592187820300851200,202.6644,49.131811,0.01678557,GALAXY,0
1356711631563810816,121.27252,25.062614,0.01678558,GALAXY,0
2723616815279269888,120.64033,9.389835,0.01678584,GALAXY,0
499946869229643776,128.17832,52.442378,0.01678586,GALAXY,0
1193593583454676992,118.99814,29.832057,0.01678593,GALAXY,0
2169672398121494528,125.06903,20.875077,0.01678871,GALAXY,0
1487363576212514816,204.14058,55.425869,0.01678898,GALAXY,0
2433223970254776320,232.10273,23.636345,0.01678921,GALAXY,0
1920946652152096768,214.65674,13.70965,0.01678975,GALAXY,0
4946177896287066112,31.334524,-4.663115,0.01678981,GALAXY,0
3089645337908897792,211.88294,15.867494,0.01679011,GALAXY,0
2284498528933799936,196.51694,31.469343,0.01679019,GALAXY,0
1874764132310345728,50.011419,41.509359,0.01679057,GALAXY,0
461763579075389440,43.966025,1.2194168,0.01679535,GALAXY,0
939071204784891904,142.78279,46.384276,0.01679677,GALAXY,0
8693195350004226048,13.242669,29.03197,0.01679736,GALAXY,0
2844052653493741568,242.69317,9.5413099,0.01679738,GALAXY,0
2235031769168504832,191.17747,40.678998,0.01679738,GALAXY,0
8735924038592124928,356.55987,33.360162,0.01679756,GALAXY,0
752111619403704320,35.534121,-8.8695645,0.01679808,GALAXY,0
1797053949363120128,149.0934,37.020674,0.01679962,GALAXY,0
484218080415737856,27.386973,13.145138,0.0167997,GALAXY,0
12715958769642919936,351.51494,6.1373488,0.01680213,GALAXY,0
1453656397559392256,225.85406,42.057558,0.01680229,GALAXY,0
9252885254116759552,197.17666,54.852025,0.01680498,GALAXY,0
2169691089819166720,124.80442,20.757475,0.01680597,GALAXY,0
12836576295392663552,200.19964,31.491686,0.016806,GALAXY,0
380598727154362368,195.23463,-2.9221316,0.01680616,GALAXY,0
483038853238646784,27.25025,13.211098,0.01680718,GALAXY,0
2258632237257877504,194.48,33.564758,0.01680726,GALAXY,0
2733799386793404416,130.73494,13.64159,0.0168081,GALAXY,0
1875767436922349568,50.622707,41.050408,0.01680967,GALAXY,0
3121135630118053888,213.59407,20.534097,0.016811,GALAXY,0
2472554594920589312,239.42222,16.100818,0.01681147,GALAXY,0
8594096909551163392,27.368107,20.130952,0.01681267,GALAXY,0
2377914956193490944,201.65694,31.666805,0.0168134,GALAXY,0
1874765506699880448,49.924772,41.499534,0.01681432,GALAXY,0
9865276674945603584,20.192289,4.1793947,0.01681589,GALAXY,0
1444532925352667136,204.94934,47.552679,0.01681626,GALAXY,0
8694469426970646528,17.490916,32.35416,0.01681819,GALAXY,0
1923148974965942272,216.09657,13.798442,0.01681845,GALAXY,0
1686667653449541632,15.990524,-0.898226,0.01681962,GALAXY,0
12079922900528027648,245.78497,39.315589,0.01681981,GALAXY,0
1467173523867854848,143.30381,10.331688,0.01682095,GALAXY,0
820880579296782336,319.13704,11.495454,0.01682453,GALAXY,0
311917462037751808,165.70994,-0.36423866,0.01682579,GALAXY,0
1453637430983813120,225.82979,42.884497,0.0168262,GALAXY,0
3001722615011239936,204.9574,23.013756,0.01683123,GALAXY,0
2284455098224502784,197.34062,30.922846,0.01683164,GALAXY,0
307390498610374656,159.02905,-0.38294346,0.01683272,GALAXY,0
1920945827518375936,214.72765,13.814511,0.01683283,GALAXY,0
872586759957932032,171.20805,60.607706,0.01683305,GALAXY,0
1059532605805848576,146.35799,42.806164,0.01683407,GALAXY,0
2169724899801720832,125.34347,21.52785,0.01683572,GALAXY,0
1874689365519656960,49.366154,41.488063,0.01683615,GALAXY,0
8850708085939132416,21.154946,1.7263098,0.01683682,GALAXY,0
12780283498218149888,153.79436,28.849676,0.01683792,GALAXY,0
477412653464053760,21.269092,14.399726,0.0168382,GALAXY,0
2369046850494818304,200.21572,31.366534,0.01683824,GALAXY,0
2740506408142268416,135.94376,12.734658,0.01683863,GALAXY,0
2844185694400702464,242.87326,10.019388,0.01684045,GALAXY,0
6140759897661528064,212.23719,16.443814,0.01684318,GALAXY,0
1569515242520602624,215.62631,43.335299,0.01684415,GALAXY,0
1049495987296430080,127.86177,33.067545,0.01684463,GALAXY,0
2572718182850652160,136.25417,18.524572,0.01684478,GALAXY,0
2445602552943765504,238.5808,20.270765,0.01684535,GALAXY,0
2374556771697059840,203.58243,31.34778,0.01684551,GALAXY,0
2193271492190431232,150.14691,33.937532,0.01684559,GALAXY,0
516822174380615680,48.134639,-8.3252594,0.01684569,GALAXY,0
2192225857353836544,146.01335,29.609469,0.01684705,GALAXY,0
1063009809734854656,155.66967,46.238698,0.01684984,GALAXY,0
531441281503619072,139.33882,-0.45419223,0.01685102,GALAXY,0
5953909988632320000,130.73335,13.639625,0.01685203,GALAXY,0
3105302662577416192,212.29385,17.291578,0.01685431,GALAXY,0
8850706161793783808,21.13566,1.7378737,0.01685581,GALAXY,0
3118777727113521152,209.50445,19.683661,0.01685593,GALAXY,0
449256358424897536,21.898162,-0.98871147,0.01685611,GALAXY,0
1490742930636302336,211.33856,54.548106,0.01685911,GALAXY,0
639580729012938752,140.9432,2.7529597,0.01685927,GALAXY,0
8712367546672896000,32.287393,31.995888,0.01685959,GALAXY,0
3000543388824004608,203.97212,23.75745,0.01685984,GALAXY,0
2523195637248321536,194.35884,27.65941,0.01686044,GALAXY,0
1453675089257064448,226.98926,41.90236,0.01686075,GALAXY,0
9213480679106697216,171.83078,59.623189,0.01686076,GALAXY,0
1453656672437299200,225.96032,42.115433,0.01686114,GALAXY,0
531455300276873216,139.17576,0.20558012,0.01686122,GALAXY,0
5842310111675308032,245.46769,38.932446,0.01686302,GALAXY,0
9834899649953290240,29.044925,6.7416954,0.01686309,GALAXY,0
8634628213363202048,350.65513,23.374693,0.01686356,GALAXY,0
2169659753737775104,125.14373,21.105493,0.01686381,GALAXY,0
2163002760520296448,119.06072,17.020353,0.01686411,GALAXY,0
504526335444543488,133.64549,57.166712,0.01686545,GALAXY,0
1422114706990065664,116.57005,20.752451,0.01686553,GALAXY,0
449289343773730816,21.228859,-1.1084709,0.01686595,GALAXY,0
586662884843481088,189.61986,1.7543449,0.01686655,GALAXY,0
10328054803192895488,345.82957,2.2555637,0.01686798,GALAXY,0
850219668785358848,117.27771,32.48414,0.01686819,GALAXY,0
2740522076182964224,134.6424,13.928279,0.01686944,GALAXY,0
2840818989628680192,241.1699,11.040988,0.01686995,GALAXY,0
2369032007087843328,200.08844,31.519148,0.01687005,GALAXY,0
2087543281683556352,246.33009,20.89571,0.01687042,GALAXY,0
8720216959797712896,2.56373780000001,30.848697,0.01687049,GALAXY,0
2356623193164244992,197.98948,34.365259,0.01687195,GALAXY,0
563048942921607168,148.10435,2.1809826,0.01687406,GALAXY,0
2844174424406517760,242.59842,10.210955,0.01687547,GALAXY,0
2386988406358960128,209.46004,26.711299,0.0168796,GALAXY,0
5243519919375800320,28.51949,14.908921,0.0168798,GALAXY,0
471860119508903936,10.29837,15.052758,0.01688239,GALAXY,0
2821665215601469440,176.26618,19.973681,0.01688305,GALAXY,0
862460257060808704,140.64061,50.200061,0.01688305,GALAXY,0
2191038384812615680,146.87527,30.388954,0.01688396,GALAXY,0
1351153050496034816,136.05149,41.1829,0.01688509,GALAXY,0
12442329359142115328,26.136331,16.249885,0.01688521,GALAXY,0
2169660303493588992,125.09857,21.131471,0.01688594,GALAXY,0
2400420034380851200,217.58404,23.061782,0.01688625,GALAXY,0
2839648284589451264,239.30992,13.508837,0.01688729,GALAXY,0
2399348565768955904,216.09558,24.614128,0.01688891,GALAXY,0
1875900477829310464,50.133659,41.758467,0.01689081,GALAXY,0
8546917965500798976,5.4703414,22.399579,0.01689217,GALAXY,0
1437798691560777728,148.70149,37.686946,0.0168928,GALAXY,0
2369046025861097472,200.30437,31.221839,0.0168937,GALAXY,0
12080947095542192128,245.46563,38.931577,0.01689544,GALAXY,0
643016428508702720,147.74626,4.2732436,0.01689718,GALAXY,0
1687810597246232576,17.055504,-0.343217,0.0168979,GALAXY,0
8845254782790948864,9.89416829999999,2.8780305,0.0168986,GALAXY,0
2032272211728951296,208.58134,5.7545219,0.01689886,GALAXY,0
483054796157249536,27.040129,13.666404,0.01689907,GALAXY,0
1646067640159987712,201.57778,40.067877,0.01689944,GALAXY,0
1213760550970877952,23.933442,-0.388054,0.01690291,GALAXY,0
8845232242802579456,9.56122909999999,2.734896,0.01690561,GALAXY,0
8644856419492059136,15.523476,24.171298,0.01690596,GALAXY,0
449346243500468224,21.128323,0.83426844,0.01690784,GALAXY,0
621578695613638656,134.24694,51.33197,0.01690786,GALAXY,0
7846465277974042624,182.89642,57.74242,0.01690795,GALAXY,0
621586392195033088,134.10097,51.879737,0.01690997,GALAXY,0
1799306024641914880,155.76931,11.122015,0.01691066,GALAXY,0
1690089072615254016,21.415682,0.127994,0.01691116,GALAXY,0
532713690898655232,140.9021,2.1364906,0.01691265,GALAXY,0
2343147296042018816,121.97469,17.814453,0.01691541,GALAXY,0
621571548788058112,135.15894,50.678426,0.01691603,GALAXY,0
819800309994907648,318.16111,11.473023,0.0169163,GALAXY,0
2647078705200916480,153.79544,28.848273,0.01691655,GALAXY,0
819783267564677120,317.87921,11.143916,0.01691805,GALAXY,0
1961357821115131904,146.09788,11.231296,0.01691868,GALAXY,0
8573922521220667392,8.39620839999998,23.400892,0.01691877,GALAXY,0
439212870853486592,5.1074239,0.82635002,0.01692081,GALAXY,0
12478425501332166656,114.87212,18.180844,0.01692307,GALAXY,0
2827251004565645312,176.84708,23.365993,0.0169238,GALAXY,0
6761256091915671552,208.89652,26.694664,0.0169243,GALAXY,0
621576771468290048,134.03684,51.230776,0.01692454,GALAXY,0
8211288189257930752,130.38276,51.243428,0.01692477,GALAXY,0
2413975093253269504,222.4805,22.54362,0.01692507,GALAXY,0
8835074675346528256,22.514303,0.7437,0.01692553,GALAXY,0
1964806714347776000,152.84766,13.778255,0.01692617,GALAXY,0
599082962604025856,211.35997,3.0332278,0.01692624,GALAXY,0
10328037211006851072,345.44883,1.7517954,0.01692658,GALAXY,0
432453346918426624,352.84695,-0.030769538,0.01692709,GALAXY,0
5244468797927348224,27.143281,13.701422,0.01692817,GALAXY,0
736398223584815104,7.9022982,-10.888176,0.01692924,GALAXY,0
3105305136478578688,212.29257,18.015728,0.01693065,GALAXY,0
2165122893850109952,121.98498,17.808676,0.01693205,GALAXY,0
1082063521627269120,156.83813,46.403719,0.01693327,GALAXY,0
12836584266851964928,200.30448,31.216633,0.01693438,GALAXY,0
516834269008521216,48.396134,-8.0023461,0.01693463,GALAXY,0
2235016925761529856,190.98814,40.729584,0.01693468,GALAXY,0
2175284031078295552,132.25235,26.450736,0.01693519,GALAXY,0
1874788321566156800,50.985693,41.638321,0.01693556,GALAXY,0
2522080451774932992,193.44518,27.487554,0.01693627,GALAXY,0
12469537598015297536,21.154366,9.684395,0.01693645,GALAXY,0
1183412652718712832,229.83083,45.789918,0.01693687,GALAXY,0
501171725015214080,130.38379,51.246301,0.01693749,GALAXY,0
534876430874470400,141.68636,1.1542741,0.01693779,GALAXY,0
2433194558318733312,231.62137,23.384436,0.01693864,GALAXY,0
1356737744964970496,121.34246,25.456872,0.01693926,GALAXY,0
499954290933131264,128.11721,52.606218,0.01694143,GALAXY,0
4338190560861116416,207.30843,35.256448,0.01694143,GALAXY,0
8563714105512581120,349.70029,20.959429,0.0169415,GALAXY,0
2444341126937733120,238.79559,21.339071,0.01694174,GALAXY,0
2034636716517648384,210.19666,9.5603491,0.01694188,GALAXY,0
11548466263325169664,200.83732,32.063164,0.0169432,GALAXY,0
1003245304947959808,119.39136,33.12145,0.01694322,GALAXY,0
782648081635108864,19.149815,1.20234,0.01694357,GALAXY,0
1874678645281286144,49.591004,40.154869,0.01694419,GALAXY,0
1058460856192362496,144.43816,43.100651,0.01694452,GALAXY,0
1569514143008974848,215.48463,43.530265,0.01694567,GALAXY,0
819757978797238272,317.4301,11.355293,0.01694573,GALAXY,0
8743944975816087552,352.58654,32.881608,0.01694645,GALAXY,0
2283472684568307712,207.31239,35.295083,0.01694665,GALAXY,0
780271488124086272,15.807915,-0.71236603,0.0169473,GALAXY,0
4947312042195572736,32.821854,-6.4314909,0.01694743,GALAXY,0
2283493025533421568,207.75138,35.123742,0.01694878,GALAXY,0
2433227543667566592,232.15956,23.499803,0.01694879,GALAXY,0
788192368967837696,28.101199,-0.28556084,0.01694892,GALAXY,0
1491949914056321024,213.02193,54.843564,0.01695069,GALAXY,0
499968584584292352,127.67203,52.300685,0.01695366,GALAXY,0
1874630816525477888,50.962276,41.282718,0.01695414,GALAXY,0
7249893907202594816,159.91282,25.319859,0.01695632,GALAXY,0
327730638603970560,189.79746,0.71748173,0.01695743,GALAXY,0
451560659432269824,24.678703,-0.34803834,0.01695847,GALAXY,0
8850771857613543424,20.284736,1.38006,0.01695884,GALAXY,0
1060676647553886208,148.50251,43.044786,0.01696119,GALAXY,0
1182289780713482240,226.63369,46.61854,0.01696123,GALAXY,0
1058510059337705472,145.99679,42.432956,0.01696198,GALAXY,0
8176318770719250432,70.907156,24.313091,0.0169622,GALAXY,0
962798116946339840,208.2902,4.9609464,0.01696883,GALAXY,0
426827420260132864,343.09718,1.0921464,0.01696929,GALAXY,0
12708256690321250304,353.87131,7.3230922,0.01697067,GALAXY,0
1799291456112846848,155.4774,11.465522,0.01697103,GALAXY,0
7278033707470182400,157.32013,26.099227,0.01697138,GALAXY,0
807433552089081856,331.57085,-8.552094,0.01697165,GALAXY,0
2343164338472249344,122.13348,18.205968,0.0169717,GALAXY,0
1059646955015137280,148.85826,43.466228,0.01697288,GALAXY,0
6522565315809007616,149.9131,35.393882,0.01697305,GALAXY,0
3104239709476382720,210.62805,18.485199,0.01697366,GALAXY,0
2788945121918347264,159.21167,23.735723,0.01697368,GALAXY,0
2269823896658143232,198.49061,35.314652,0.01697419,GALAXY,0
9594982915244316672,226.76727,42.185729,0.0169753,GALAXY,0
9594994185238501376,226.48365,42.223394,0.01697548,GALAXY,0
2369006718320404480,198.94632,31.846423,0.01697578,GALAXY,0
620529486659610624,135.02141,50.619977,0.01697655,GALAXY,0
12718377694787819520,348.04129,3.6315836,0.01697681,GALAXY,0
1875757816195606528,51.154326,41.27936,0.0169786,GALAXY,0
