specObjID,ra,dec,z,class,x,y,z_cart
1352235794672150528,140.18697,42.05656,0.01517571,GALAXY,-38.2136477410917,31.853136799880005,44.88268087579408
2658293173880645632,144.70758,19.516523,0.015177,GALAXY,-51.55078088412943,36.4897494447358,22.386065947880237
2035784606673823744,210.5733,7.6841673,0.01517856,GALAXY,-57.18058889884754,-33.780549988354366,8.960762686699162
2824953030263203840,176.40156,18.830412,0.01517906,GALAXY,-63.305466969585694,3.9811119435583784,21.63108871480818
2034536386081613824,209.99939,7.7639774,0.01517954,GALAXY,-57.50891566677435,-33.2019715871591,9.053846934180475
3346293897088231424,256.99008,35.57605,0.0151799,GALAXY,-12.27155413660133,-53.11198536882373,38.99175169479317
2996129953730291712,192.38956,25.479649,0.01518048,GALAXY,-59.09575280170529,-12.981755871829282,28.8329460279361
2444467021019113472,239.37324,22.219934,0.01518064,GALAXY,-31.60947589195426,-53.39177602118878,25.34613193352373
8624397258136508416,9.7415858,25.641019,0.01518141,GALAXY,59.55576569836046,10.224548094233125,29.005009993814642
849036594223540224,114.21587,30.891712,0.01518179,GALAXY,-23.59354419607094,52.459150207002274,34.41406046494976
5285107298402064384,147.5441,44.292627,0.01518572,GALAXY,-40.49493226974112,25.754319954552575,46.82028277535594
7210492907551479808,179.33845,25.194773,0.01518869,GALAXY,-60.67607336779902,0.7006107699939351,28.54713492381578
567594054515189760,157.23847,2.185771,0.01518919,GALAXY,-61.79442025775294,25.927174135621424,2.557720743856866
1059620291858163712,147.54637,44.295053,0.01518965,GALAXY,-40.504721963316825,25.758292296297682,46.83438880085086
2278982273795647488,207.85119,33.509235,0.01519382,GALAXY,-49.453994909040404,-26.130626452983936,37.03425140355765
2342046959663081472,119.99974,16.050461,0.01520065,GALAXY,-32.24788123060714,55.855554077431506,18.555496209130013
3348534976764209152,259.7597,32.270267,0.01520282,GALAXY,-10.08959390088182,-55.850181652366174,35.83732650578582
781453737246877696,16.061711,-0.84478862,0.01520367,GALAXY,64.49838053620134,18.56981681098553,-0.9896883764087961
10317972281163536384,326.74842,1.7233847,0.01520384,GALAXY,56.11050628720589,-36.78987239244833,2.018774143111515
2035748322790107136,209.98137,7.7472675,0.01520425,GALAXY,-57.614940965095485,-33.23902799373968,9.049134050886826
2169650957644752896,125.64965,20.996168,0.01520453,GALAXY,-36.5271736327762,50.92732134990263,24.052861295145846
6132821972508497920,210.0008,7.764913,0.01520462,GALAXY,-57.60264621797986,-33.25797568818704,9.069838465280561
2475953735486957568,240.24812,18.768178,0.01520488,GALAXY,-31.542092133498432,-55.183012255585645,21.59872495245666
1192497644937701376,118.03801,28.646891,0.01520536,GALAXY,-27.693619333126673,52.00087075469965,32.18430899977879
7066245227301066752,3.009343,26.391498,0.01520996,GALAXY,60.07153455603926,3.1580383442598006,29.849822400748533
5247966894540216320,22.864834,14.278178,0.01521414,GALAXY,59.981758014355144,25.29391423573349,16.566564847730028
4724425084844136448,325.3747,0.89480001,0.01521444,GALAXY,55.26901041882543,-38.16356674808775,1.0490131008878922
12506527093587466240,126.53101,21.455175,0.01521637,GALAXY,-37.21917713427221,50.24193883791134,24.57321612443784
2550309035928741888,120.15632,13.697345,0.01521689,GALAXY,-32.79067865900912,56.438952600660336,15.908674173519433
1977164400729024512,121.40704,6.9931719,0.01521729,GALAXY,-34.750935064218275,56.91544408326105,8.179919237049289
9584944368193918976,235.56623,39.987282,0.01522103,GALAXY,-29.114821892365196,-42.46740905718477,43.18522621160816
1029176464353814528,208.1104,-1.2736484,0.01522106,GALAXY,-59.26047172687742,-31.655969779107274,-1.4937386585886694
1878102807035275264,201.94607,52.203399,0.01522233,GALAXY,-38.20425805382128,-15.393708084220142,53.10701045325211
2519835530317817856,191.17193,26.419592,0.01522239,GALAXY,-59.04825017239943,-11.661808557336146,29.903645158076507
2430990594810603520,231.67813,20.776801,0.0152227,GALAXY,-38.96495501436623,-49.29949004276057,23.84108842196292
3328215725880928256,147.85509,44.923714,0.01522291,GALAXY,-40.29310398704107,25.31984894635745,47.46156484775499
779158231711770624,13.564818,-1.0823148,0.01522333,GALAXY,65.32565566193031,15.761485268889059,-1.2695597195371138
2390388645078001664,211.15354,27.901776,0.01522464,GALAXY,-50.83693932685837,-30.731630269920394,31.45512215535354
2722461222770337792,120.59141,10.151851,0.01522471,GALAXY,-33.67263931715802,56.95681090723397,11.847728088671202
8697724251787253760,17.309348,32.154955,0.0152257,GALAXY,54.33406598187003,16.932902287471894,35.7766016437417
2522137901257484288,194.48665,27.991755,0.01522599,GALAXY,-57.47242261133817,-14.849093163750863,31.55116046271648
3177315449268365312,1.595969,23.789654,0.01523053,GALAXY,61.506447086079774,1.713700023047108,27.12483203418633
2169682293726144512,124.9002,21.241386,0.0152309,GALAXY,-35.86055746881904,51.40452122265104,24.362898839615895
2403912088914257920,217.49393,25.901555,0.01523116,GALAXY,-47.99497956502345,-36.81976530471183,29.37508936747941
837694307468077056,348.94399,13.290256,0.01523335,GALAXY,64.24017183034354,-12.55220818087203,15.461154226563826
1874710805996398592,48.535112,41.292108,0.01523407,GALAXY,33.46277479655744,37.86952413856686,44.38437576080826
2430980149450139648,231.50121,20.746896,0.01523415,GALAXY,-39.154061268364636,-49.22553500811427,23.82613059156311
2722448578386618368,120.85637,10.05053,0.01523442,GALAXY,-33.96793598245528,56.85449035243021,11.738157596598475
480872541796198400,30.267261,14.700961,0.01523461,GALAXY,56.19116602753172,32.792409016878416,17.06930884116224
966193682740963328,118.8528,26.986335,0.01523568,GALAXY,-28.92576103424699,52.50110219427993,30.524062584121964
2169737269307533312,125.73656,21.344857,0.01523673,GALAXY,-36.59526971215052,50.85919265217924,24.48538319474606
12437947254106773504,9.91552300000001,8.9641389,0.0152379,GALAXY,65.46191956615604,11.443210415444074,10.482737286074682
2345368034685773824,126.32902,20.398123,0.01523857,GALAXY,-37.358309866392595,50.803225063528316,23.44959198968227
337939604319528960,208.18381,0.80269549,0.01524076,GALAXY,-59.305067708290814,-31.777525860781143,0.9426645195312764
966031229897959424,118.84695,26.740942,0.01524098,GALAXY,-28.993255574374412,52.63632146206424,30.27754720754313
3136912522649561088,215.30015,22.883329,0.01524225,GALAXY,-50.599760694568054,-35.82682647899692,26.168219640415405
1046032525014624256,119.52062,26.57066,0.01524246,GALAXY,-29.657199500356974,52.37493382928408,30.101730207189156
2515305536002484224,187.84535,29.136482,0.01524254,GALAXY,-58.230943641999296,-8.02360720260074,32.76619653650645
2518724192615032832,188.8499,29.492086,0.01524291,GALAXY,-57.88066710044724,-9.012025133036882,33.13118720145013
3137984821565876224,215.3195,22.041607,0.01524334,GALAXY,-50.89948908874976,-36.06486090305818,25.256409465352213
2430980974083860480,231.47807,20.629047,0.01524406,GALAXY,-39.22978935247705,-49.27987656732901,23.712067392086986
1685511241625266176,14.769071,-0.202757,0.01524464,GALAXY,65.08181129412932,17.157777139507196,-0.23818019535742826
2658413845281794048,145.28765,19.645556,0.01524555,GALAXY,-52.10945304381507,36.09891589654737,22.629632908672413
2563699438807705600,130.25217,18.980703,0.01524661,GALAXY,-41.13058972194129,48.5816836012381,21.894051532097134
2723607194552526848,120.41679,8.5896487,0.01524788,GALAXY,-33.70100020763374,57.40341677231303,10.054720970602267
7433235000806627328,24.612874,33.368378,0.015248,GALAXY,51.11471834335585,23.41603923182712,37.0277306706512
1159766013378586624,324.90128,0.88883948,0.01524852,GALAXY,55.07452952379197,-38.7051895591938,1.0443516026255037
2345408716616001536,127.51052,21.488653,0.01525009,GALAXY,-38.14791487098342,49.69643476036642,24.66408613842171
2446634163755837440,239.79944,20.747613,0.01525017,GALAXY,-31.67262355626133,-54.41779244661797,23.851883696040026
1795837889519577088,147.32679,35.178798,0.01525075,GALAXY,-46.32645968852649,29.710479102278306,38.792444294231906
12511242898304686080,119.19438,21.811498,0.01525131,GALAXY,-30.493109245189803,54.57356370690336,25.01870027820149
8693248951196080128,13.748437,30.801314,0.01525135,GALAXY,56.180526587807336,13.745663063620512,34.47996240758943
836577753594619904,347.26723,13.125505,0.01525161,GALAXY,63.96478464666008,-14.453534056257736,15.291119742623158
484312363537819648,29.879041,13.943769,0.01525182,GALAXY,56.666442208180236,32.55707242676585,16.226288633727783
1446895225430632448,209.12318,48.051792,0.01525264,GALAXY,-39.323779261119654,-21.90817714140428,50.08491858333586
1481750844666832896,186.6832,56.069679,0.01525372,GALAXY,-37.33596762505078,-4.374870007237866,55.878017661427016
2166250443208943616,123.45099,20.712638,0.01525492,GALAXY,-34.72596738339007,52.562847222313586,23.820834838002217
1217215764382115840,17.897992,0.463472,0.0152552,GALAXY,64.09078155741929,20.698277966567296,0.5448150734447834
12830823375661455360,188.84854,29.491341,0.01525537,GALAXY,-57.928450473222426,-9.018056662465328,33.157409964234105
2406086104638842880,219.03599,26.719699,0.01525749,GALAXY,-46.73652179844829,-37.89512216146988,30.28792157217566
998812620330919936,196.99206,52.010859,0.0152597,GALAXY,-39.65810227771906,-12.118689405505892,53.09786388838793
443719494355937280,12.715061,0.8512079,0.01526079,GALAXY,65.7174193216141,14.828213226302845,1.000941180550305
967204683699480576,118.84577,27.075014,0.01526145,GALAXY,-28.94519225232374,52.55162504330908,30.66840072946767
1977234219717388288,122.64143,7.0272076,0.01526166,GALAXY,-36.07083661683841,56.31264209806172,8.243411513707615
1192340964530743296,116.62089,26.718145,0.01526316,GALAXY,-26.971309098028772,53.811446506601605,30.29750416402823
3116579524381272064,232.62992,14.710534,0.0152637,GALAXY,-39.562206460434226,-51.80125839474497,17.112675600320014
1186801898116638720,238.22016,40.646728,0.01526471,GALAXY,-26.930440036235844,-43.46849693669172,43.90013959355069
1875794100079323136,49.94491,41.270382,0.01526537,GALAXY,32.59836431923846,38.77344492177946,44.45603507205193
2551402500326451200,120.11898,15.4531,0.01526594,GALAXY,-32.598288411173826,56.19208832274535,17.95859820704626
2399328499681748992,216.32267,25.291448,0.01526762,GALAXY,-49.10367401123721,-36.10015553081361,28.79782482839764
2549100672784033792,118.43489,13.337425,0.01526916,GALAXY,-31.23395763130565,57.682013728688304,15.551376064383268
8247478614083524608,128.47816,47.132208,0.01527299,GALAXY,-28.543346507618047,35.91199404375974,49.42163619581862
1190130944548300800,245.13319,34.569821,0.01527307,GALAXY,-23.34886372490863,-50.37721419008863,38.26102959317702
3090614006965102592,213.70989,15.14689,0.01527437,GALAXY,-54.148908285797795,-36.12633830845212,17.620846637761076
620543230554957824,135.73707,51.431156,0.0152751,GALAXY,-30.110815773043317,29.345904589746084,52.72855602279921
2796821749784668160,162.6315,20.333671,0.01527535,GALAXY,-60.355050918991495,18.87769208910277,23.43486447067763
2185392391832233984,143.21298,31.69585,0.01527665,GALAXY,-45.95936469885859,34.36576155059467,35.43719709908589
2523256660143663104,194.8328,28.084298,0.01527688,GALAXY,-57.52325946255414,-15.233535069671026,31.752389281234684
492158203618945024,120.90848,43.343043,0.01527692,GALAXY,-25.196457529453994,42.08607580959244,46.29389466061005
2058152510199195648,220.42897,5.9527558,0.01527789,GALAXY,-51.06845801972087,-43.5072077595515,6.995358478261251
2115641866388006912,147.20445,68.596457,0.0152785,GALAXY,-20.692931957921296,13.333410092906545,62.80274144413529
1148529276182620160,187.53066,56.086997,0.01527977,GALAXY,-37.313818481697375,-4.9327722054799175,55.98448049700153
2283351738289252352,206.58351,33.883538,0.01528031,GALAXY,-50.08503965867448,-25.062692778058427,37.610983700356165
618162787679496192,128.95375,46.475148,0.01528098,GALAXY,-29.210083471395247,36.13104425395109,48.91781083447083
1356806189563799552,120.02904,25.811686,0.01528137,GALAXY,-30.39479383252844,52.58375961842563,29.37634735147149
1229532495448401920,357.45717,-0.026851,0.01528244,GALAXY,67.40577326583615,-2.9934847961159505,-0.03162006832503703
1874654181147568128,50.336818,41.46005,0.01528424,GALAXY,32.277989430794015,38.929900005513936,44.67844125103457
550568110483073024,161.50337,64.598431,0.01528529,GALAXY,-27.45285238632504,9.183800466628163,60.96056877881539
2165256759390791680,121.99536,18.81829,0.01528547,GALAXY,-33.84590046737815,54.174525173002834,21.768669223163062
1878154209203873792,203.90063,51.183968,0.01528567,GALAXY,-38.674552644095044,-17.138711482676662,52.582900393399996
1795867026577713152,146.58756,34.915126,0.01528633,GALAXY,-46.19495498604127,30.47435320245304,38.62835342670051
549571952679872512,153.29484,64.352379,0.01529019,GALAXY,-26.102329449306982,13.131049556754894,60.855122981255434
2390402663851255808,211.39981,27.83277,0.01529031,GALAXY,-50.95473725411118,-31.102672528066755,31.518436566314058
6983046281888552960,10.892814,14.345924,0.01529249,GALAXY,64.23254481564324,12.360883957511994,16.728925345320786
1457033822653671424,233.3346,37.970374,0.01529332,GALAXY,-31.784635565878624,-42.69614546946961,41.54199519798078
1878010997814355968,204.84587,51.051064,0.0152934,GALAXY,-38.516532790761275,-17.83456976414381,52.51108081762884
771351699188115456,359.77477,0.55013292,0.01529377,GALAXY,67.51842589371819,-0.2654166419396529,0.6483119281060019
1075234726328952832,186.17777,58.945297,0.01529381,GALAXY,-34.6294899847306,-3.748372712736032,57.844623586185264
1878152834814339072,203.33401,51.49033,0.01529401,GALAXY,-38.60440533519124,-16.652855738007872,52.83704621164794
998766440842553344,195.35061,52.775676,0.01529546,GALAXY,-39.393698657630786,-10.814306587839889,53.771924877679766
9978913676097509376,144.43607,37.091439,0.01529606,GALAXY,-43.82035722919229,31.330586877273976,40.72787415546888
8638087826867771392,9.74301609999998,25.63936,0.01529613,GALAXY,60.00476031147286,10.303173678874957,29.22163681908421
2723709449133910016,121.63663,10.130069,0.0152965,GALAXY,-34.8714479589838,56.60161600360088,11.878119889189236
2810271526341863424,170.70005,20.742286,0.01529909,GALAXY,-62.337081394933215,10.208032702702837,23.92224795944463
1000977563541071872,116.2409,29.557168,0.01530054,GALAXY,-25.980915847838286,52.70518654201219,33.32276489573062
1399535139926599680,57.84457,-0.4547751,0.01530534,GALAXY,35.96240239328668,57.205965808225855,-0.5363427472488408
2112340032734914560,136.61921,64.335161,0.01530563,GALAXY,-21.271262351659406,20.10172770263607,60.90756050131396
2171904682073548800,128.48413,22.244608,0.01530588,GALAXY,-38.92231268913075,48.95988280083338,25.58142038763943
2406080881958610944,220.14144,27.550017,0.01530602,GALAXY,-45.801069524589785,-38.62473228741473,31.2554145662518
2549168567627048960,118.57108,14.272999,0.01530624,GALAXY,-31.320959363653166,57.5157591363402,16.66057050021686
2642591048240490496,151.91555,27.437299,0.0153065,GALAXY,-52.91462064695373,28.23532352081327,31.138459594516185
2343010406844360704,121.21448,16.537544,0.01530756,GALAXY,-33.57544960858716,55.40804991156884,19.236987376627454
9084015655649564672,244.33267,59.323489,0.0153079,GALAXY,-14.935201392297925,-31.0783935847503,58.12658490860164
1577489726082934784,232.53382,36.510217,0.01531032,GALAXY,-33.04821067367625,-43.1219458474639,40.21665450509439
2399321627734075392,216.99525,25.86632,0.01531082,GALAXY,-48.57988847623752,-36.60125773588094,29.490769208084934
2485032403031058432,249.70642,17.353355,0.01531191,GALAXY,-22.379192142694507,-60.519657175809535,20.163189984320606
2357735624607295488,204.74606,31.365121,0.0153129,GALAXY,-52.42583380489987,-24.16426926499069,35.18835399357627
1942303030078629888,235.32207,10.422056,0.01531305,GALAXY,-37.8311838971349,-54.68015844281565,12.22993193402016
2723628909907175424,120.3937,9.3048511,0.01531348,GALAXY,-33.75582584869182,57.549909572783946,10.931483886204662
2194494424753399808,149.60891,32.808956,0.0153145,GALAXY,-49.01915352168229,28.74912067351474,36.635537457968674
740995831456360448,15.331182,-9.8452613,0.01531503,GALAXY,64.2490636089852,17.614143495689994,-11.561445249465256
453787721626839040,29.147713,-0.53406809,0.01531536,GALAXY,59.05191732302224,32.932315173461625,-0.6302659400001067
1890410185676056576,233.60711,39.93606,0.01531607,GALAXY,-30.76271255202841,-41.736370573782544,43.40756656222864
1446891652017842176,209.32966,48.571588,0.0153177,GALAXY,-39.011931693021964,-21.919037617310913,50.705825182914474
1085528358164391936,167.67374,48.908583,0.01531815,GALAXY,-43.425525694853874,9.48914699981668,50.96963104944369
2223664473288239104,191.57996,31.084657,0.0153198,GALAXY,-56.745300680147444,-11.627455123811187,34.92103143693535
484311813782005760,29.894727,14.008206,0.01532596,GALAXY,56.91601473392267,32.721190378865316,16.378725174073786
1784554425696675840,124.84326,23.747296,0.01532627,GALAXY,-35.38602772984773,50.831882981697916,27.248943702773467
2382423234113988608,209.12725,29.399781,0.01532769,GALAXY,-51.500714985080684,-28.697020675076057,33.21985811696527
8724757392997505024,359.36296,30.988025,0.01532774,GALAXY,58.00949108683749,-0.6450019417743429,34.84127291102085
2187637044820338688,145.58633,32.057281,0.01532798,GALAXY,-47.315578425665194,32.41423686898219,35.918345727191095
2832777980663588864,236.15549,10.630524,0.01532904,GALAXY,-37.04531177415132,-55.24473938936696,12.48475269212033
1942300006421653504,235.23983,10.446755,0.01532909,GALAXY,-37.946183929177586,-54.67847233320296,12.271388036712066
449241789895829504,22.801833,-0.61076947,0.01532913,GALAXY,62.3851117452299,26.22663475973397,-0.7214254860258459
2400586885270366208,217.51016,24.884906,0.01532975,GALAXY,-48.70252987670075,-37.384488535945934,28.479672888482312
9985868907700049920,194.7821,37.316076,0.01533066,GALAXY,-52.04799817124315,-13.73428010240012,41.03103073415907
1489621149015894016,208.6215,54.330661,0.01533076,GALAXY,-34.64464803648782,-18.90574349496849,54.98682406835796
1353504631057049600,146.97897,45.468463,0.01533119,GALAXY,-39.80117832899466,25.867962055927677,48.25142903679188
1481734351992416256,187.65144,57.31637,0.01533201,GALAXY,-36.22729139937324,-4.86686048070334,56.972546188142005
12475238564966455296,30.247254,8.3145241,0.01533261,GALAXY,57.86253740480958,33.740718243294346,9.788872322771656
1446906495424817152,209.83214,47.956215,0.01533376,GALAXY,-39.32942985339696,-22.553484150753093,50.27477049346402
2034543258029287424,210.1294,8.6498171,0.01533379,GALAXY,-57.88571966235508,-33.594873514462044,10.181456137990953
1192472631048169472,117.41653,28.945617,0.01533409,GALAXY,-27.278504314600394,52.58843009937216,32.7651189988319
1874760833775462400,49.76461,41.974145,0.01533468,GALAXY,32.51146273591228,38.423954668109054,45.278788880925774
1577522161675954176,233.2175,36.126808,0.01533858,GALAXY,-32.75185742271252,-43.80820093500044,39.92549177008693
922255000632059904,252.7486,37.002684,0.01533888,GALAXY,-16.03884949414067,-51.64908050285324,40.75774842653189
12435580556351395840,29.879275,13.944988,0.01533972,GALAXY,56.991409753165456,32.74408849523272,16.320865157712767
2058154159466637312,220.46655,5.9224543,0.01534082,GALAXY,-51.252204588207405,-43.721795638660524,6.988441305283847
2814792443277371392,172.47869,21.451457,0.0153423,GALAXY,-62.50094230482576,8.25205517728581,24.771756926146068
2167525601768925184,124.75355,20.936976,0.0153455,GALAXY,-36.070558561519846,51.98861709881019,24.20970540065431
763518240021309440,347.34552,1.0006154,0.0153457,GALAXY,66.09468739632969,-14.839913616040342,1.1831368817982462
837729491840165888,348.44612,13.687614,0.01535167,GALAXY,64.5175526750275,-13.189439144404417,16.037887901415342
2476986182257371136,242.95073,16.87426,0.01535273,GALAXY,-29.496888990392083,-57.76804424880141,19.67507194097728
552907596550400000,167.86775,67.773773,0.01535291,GALAXY,-25.06695303461867,5.388648738227806,62.74583272205145
2399332897728260096,216.33624,25.708117,0.0153531,GALAXY,-49.198052916555916,-36.187494382864635,29.40338992763189
1999722269215057920,205.50751,14.709371,0.01535333,GALAXY,-59.17207236604999,-28.233151785379746,17.211468668975897
1481710437614512128,188.03378,56.471167,0.01535382,GALAXY,-37.07470060845035,-5.232801170554564,56.507134500171254
1356787222988220416,119.91035,24.985213,0.01535646,GALAXY,-30.643239156282267,53.267956860729555,28.636744286089183
2342040637471221760,119.71779,16.530654,0.01535656,GALAXY,-32.22036613110354,56.447583489116994,19.290526956866472
1423202673728972800,118.55416,21.791423,0.01535741,GALAXY,-30.092759659279125,55.29924838340439,25.17006308224341
2286871000635172864,195.21889,37.065192,0.01535751,GALAXY,-52.205592807491904,-14.202429632687569,40.86612111866835
1918568953827846144,211.42681,12.074095,0.01535814,GALAXY,-56.57871293658909,-34.57214288624176,14.183256946063954
3136881186568169472,214.19672,23.002481,0.01535831,GALAXY,-51.623895100199874,-35.079242825038286,26.496607134264675
12480823810181060608,114.62571,21.893073,0.01535873,GALAXY,-26.217060766426485,57.195206009129585,25.28388224786342
1166604970133317632,338.65125,0.1730371,0.0153593,GALAXY,63.15701883339526,-24.685818794955747,0.20479143163618874
1440125257678612480,191.66793,51.038934,0.01536056,GALAXY,-41.76093843792284,-8.623900235342424,52.73181881915816
2430934794595493888,230.34541,20.659243,0.0153611,GALAXY,-40.49571523298361,-48.85605956822478,23.92691020251259
2832766435791497216,236.80693,10.751978,0.01536125,GALAXY,-36.47644927107676,-55.75657476511739,12.652156294097844
1168796023456294912,191.27498,55.905193,0.01536205,GALAXY,-37.285048086805915,-7.43335747926211,56.164506314360345
2486133569328539648,246.76239,16.382231,0.01536215,GALAXY,-25.672800396787398,-59.790707240126864,19.129027707079988
1877017589008328704,200.0041,52.050879,0.01536291,GALAXY,-39.194032968234666,-14.268637656477491,53.48484191851749
585632641810720768,188.69508,3.0099944,0.01536338,GALAXY,-66.95621586175106,-10.239856689909322,3.5616730528240623
2169616048150571008,126.66882,20.967408,0.01536419,GALAXY,-37.826110668217105,50.805297918106156,24.27273068340025
2909426034271086592,149.05293,15.610293,0.01536522,GALAXY,-56.03337927511886,33.59783776914336,18.254281829518245
659927187809396736,219.78768,4.5517708,0.01536639,GALAXY,-51.96643705795249,-43.27787568484927,5.3838925358000695
966109570101438464,116.66044,26.470207,0.01536837,GALAXY,-27.25292186680306,54.279736391265466,30.24304436145311
2375751116185954304,201.83063,31.788317,0.01537,GALAXY,-53.542485844211264,-21.448676176122675,35.74608825121883
12494206516965169152,129.59501,19.715525,0.01537101,GALAXY,-40.71673019583401,49.22680049656357,22.893215385591795
480838731813644288,29.644534,12.451186,0.01537145,GALAXY,57.59390303485307,32.7771289927965,14.631956976591454
2400504421898283008,215.31795,23.480016,0.0153718,GALAXY,-50.790033874762095,-35.98524257846793,27.039522267057865
2893615880489428992,121.66394,7.9090284,0.01537192,GALAXY,-35.286354711716655,57.21398800830228,9.338382347388151
1877006044136237056,199.45434,52.023707,0.01537199,GALAXY,-39.37622284800695,-13.90854718754569,53.49654028237936
1685602775968278528,14.426224,0.181316,0.01537252,GALAXY,65.72820804808215,16.908205942823518,0.21477360638910648
2366784059977263104,202.422,37.266851,0.01537281,GALAXY,-49.929023730020255,-20.60169038125663,41.09704358974649
450415243730905088,23.396903,-1.0920381,0.01537435,GALAXY,62.284143825718566,26.948758845556643,-1.2936253295916538
7285952390213425152,151.66961,28.174181,0.01537629,GALAXY,-52.67428824370282,28.398231135400138,32.05217693370395
1481710987370326016,188.08921,56.65643,0.01537645,GALAXY,-36.94270542920831,-5.250627760184392,56.711067727149405
2286715419739842560,194.43575,34.839587,0.01537681,GALAXY,-53.959697133049985,-13.890389183522167,38.78274055103894
2838564990221314048,240.67624,15.236851,0.01537881,GALAXY,-32.082859856024484,-57.11547283119677,17.843773682728013
1577522711431768064,233.25859,36.473978,0.01538097,GALAXY,-32.66481391458144,-43.757173309807015,40.36703420615195
1398397419783219200,57.891416,-0.46770132,0.01538188,GALAXY,36.09451060527634,57.52043481364931,-0.5543354743839899
2549041024278226944,120.02622,13.152123,0.01538219,GALAXY,-33.09104042784313,57.25483807307568,15.45228717643539
1489642589492635648,207.81016,54.875954,0.01538451,GALAXY,-34.56475859741544,-18.23176360281881,55.55333571356835
12504479803674744832,131.11627,22.654417,0.01538474,GALAXY,-41.21879890823113,47.22291981928095,26.16174209730817
2723684160366471168,120.64384,9.6715713,0.01538685,GALAXY,-34.13256350568964,57.614354747827754,11.41251403679189
2936370671606851584,180.80809,18.373523,0.015387,GALAXY,-64.46270479220146,-0.9092313923311721,21.41293716205512
9329373322591623168,147.20067,44.093219,0.01538709,GALAXY,-41.0113543708319,26.4293355838348,47.26937392247574
2973526189072738304,203.48375,17.712725,0.01538752,GALAXY,-59.35390542055943,-25.78779871629883,20.668696684272987
2343031572443195392,120.75723,16.331702,0.01538813,GALAXY,-33.341270234810246,56.02554639534793,19.10377220131784
708262818947819520,249.68066,43.867442,0.01538844,GALAXY,-17.008389928277563,-45.931998120990066,47.08086416722522
7604555677332428800,199.94811,52.070326,0.01539189,GALAXY,-39.26455117517893,-14.250870368542913,53.59954841176588
615921432857176064,124.60537,43.154888,0.01539247,GALAXY,-28.154439104513582,40.80400044494035,46.48022951990149
3105313657693693952,212.09366,16.929711,0.01539319,GALAXY,-55.078803050361444,-34.5423756455316,19.789665007942066
1917542570141968384,211.15812,11.645751,0.01539322,GALAXY,-56.95870358787205,-34.43853832366625,13.718316307329772
480889034470615040,30.377376,14.115474,0.0153934,GALAXY,56.8600177150474,33.329401065088305,16.573957583995252
1829759749747402752,185.85971,8.1558564,0.01539457,GALAXY,-66.92652583311668,-6.868622247043185,9.642012090933706
2473758835383232512,242.54519,16.699611,0.01539467,GALAXY,-30.014013135002074,-57.76757930413998,19.530279576889185
4042206702464161792,12.46708,0.96331499,0.0153956,GALAXY,66.357910066329,14.671198942658577,1.1427271678766575
484221653828528128,27.353368,13.368944,0.01539621,GALAXY,58.73662402972444,30.385550411875677,15.716686464706614
2169662777394751488,125.24409,21.253137,0.01539674,GALAXY,-36.55791235442141,51.739571943759344,24.640202890256557
445914667693402112,16.060801,-0.84448191,0.01539849,GALAXY,65.32216886151932,18.805871358920133,-1.0019603655799962
1424347540177840128,120.59534,23.408034,0.01539851,GALAXY,-31.75358183168767,53.70234265157275,27.00797777358956
5703838711332231168,333.96129,8.6622507,0.01539879,GALAXY,60.38674355325719,-29.50310293813396,10.239043767086304
2723664918912985088,120.95908,10.548501,0.01540021,GALAXY,-34.38487239751852,57.31872452761891,12.446831574678095
2171909904753780736,128.19586,22.576578,0.01540031,GALAXY,-38.82036787846948,49.33922343697495,26.10285678337001
453846545498925056,28.674372,0.61158606,0.01540353,GALAXY,59.66143275253455,32.62900381501945,0.7258833827352931
1131597621446600704,146.56094,47.134242,0.01540575,GALAXY,-38.6103801826376,25.49663776937055,49.85131548136178
1013461693004539904,142.01355,48.526752,0.01540578,GALAXY,-35.50185073142979,27.723567357862205,50.96110290653857
595674751972698112,205.1501,2.0842728,0.01540653,GALAXY,-61.52907213055906,-28.887957763671864,2.473777093676622
2030142462353238016,206.35908,7.6097228,0.01540814,GALAXY,-60.41572774051969,-29.93686605254763,9.008205537902507
999931922547238912,114.7198,28.262614,0.01541083,GALAXY,-25.059946507365954,54.43467263129225,32.21644585308121
2810284170725582848,170.67198,20.684168,0.01541274,GALAXY,-62.81751760492704,10.31830969480669,24.0347496598928
3116575676090574848,232.23657,13.213389,0.01541419,GALAXY,-40.57176281287941,-52.373792780480144,15.555165974144982
1875814166166530048,49.653633,41.019184,0.01541553,GALAXY,33.243579230563675,39.135235993787084,44.66704971644321
1356744616912644096,120.77013,24.517175,0.0154196,GALAXY,-31.687005808165768,53.218507806933054,28.24905142491622
8664056647533221888,2.04058600000002,27.531306,0.0154202,GALAXY,60.33065193644221,2.1495817499409475,31.468013959206047
2275525683646064640,193.77516,39.221937,0.0154227,GALAXY,-51.23169931342637,-12.560163808610163,43.05458025563129
2036877239911475200,211.2751,9.3391741,0.01542344,GALAXY,-57.42617383028127,-34.88148746054071,11.04994531199844
3328269601950689280,147.49352,46.340586,0.01542349,GALAXY,-39.64426698586957,25.26248735539095,49.262091715112554
2272154036692084736,194.78554,37.313795,0.01542365,GALAXY,-52.36331359881571,-13.820847476915715,41.27684902870087
1945728816018122752,241.43572,8.8455323,0.01542375,GALAXY,-32.17144995088453,-59.09424158485599,10.470865661574495
